Age,AnnualIncome,CreditScore,EducationLevel,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,LoanApproved
54,75629,581,3,31,20501,72,0,477,0,2,1,0,0,0,28,21,900,94,58353,151038,6302,0,1,10938,0,0,591,0,49,0,0,0,0,0,0,0,1,0,0,1,0,0
48,47722,584,1,29,17873,60,2,226,0,9,1,0,0,0,20,29,469,5474,28368,29588,3976,0,4,8251,0,0,553,0,57,0,1,1,0,0,0,0,1,0,0,1,0,0
64,32178,596,1,42,11961,72,3,200,0,2,2,0,0,0,23,3,5504,442,29878,13954,2681,0,5,15924,0,0,283,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0
63,58030,634,1,42,19858,60,1,425,0,3,1,0,0,0,23,7,8284,307,41091,35947,4835,0,4,5144,0,0,547,0,48,0,0,0,1,0,0,0,1,0,0,1,0,0
39,65440,623,5,15,46945,60,3,289,0,1,0,0,0,1,19,18,4502,449,29540,29183,5453,0,2,9395,0,0,1363,0,56,0,0,1,0,0,0,0,1,0,0,0,0,0
45,73085,541,2,23,18044,48,2,456,0,3,2,0,0,0,20,2,2983,2532,5515,27044,6090,0,7,6116,0,0,596,0,55,0,0,1,0,0,0,1,0,1,0,0,0,0
35,20140,604,1,15,24644,60,0,265,0,2,1,0,0,0,23,6,2539,3520,138691,6172,1678,0,3,132519,0,0,651,0,53,0,1,1,0,0,0,0,0,0,0,0,0,0
47,74803,609,5,24,25742,24,2,635,0,4,3,0,0,0,20,16,2186,658,86716,11265,6233,0,0,75451,0,0,1323,0,38,1,0,0,0,0,0,0,0,0,0,0,0,1
33,34564,617,2,15,15627,48,0,846,0,2,2,0,0,0,14,3,4811,1327,18829,10298,2880,0,9,8531,0,0,489,0,57,0,0,0,1,0,0,1,0,1,0,0,0,0
43,68131,561,4,16,23022,48,1,438,0,2,0,0,0,0,23,18,1392,1766,465378,50303,5677,0,5,415075,0,0,710,0,39,0,0,1,0,0,0,0,0,0,0,0,1,1
25,15000,484,4,2,37076,12,5,206,0,3,0,0,0,0,32,16,1683,1256,130083,20189,1250,0,3,109894,0,0,3553,3,49,0,0,0,1,0,0,0,0,0,0,0,1,0
46,17518,463,1,23,15188,60,2,211,0,1,3,0,0,0,24,26,6764,877,50143,7246,1459,0,3,42897,0,0,459,0,53,0,0,1,0,0,0,0,0,0,1,0,0,0
31,86743,503,1,8,27411,36,3,271,0,5,0,0,0,1,28,5,3072,1339,88886,5868,7228,0,1,83018,0,0,1127,0,57,0,0,1,0,0,0,1,0,0,0,1,0,0
55,129534,581,3,31,31117,84,0,485,0,3,2,0,0,0,32,9,1507,3234,15161,45585,10794,0,6,9649,0,0,759,0,40,0,0,1,0,0,1,0,0,1,0,0,0,1
39,58554,590,5,17,15152,48,2,727,0,4,1,0,0,0,23,7,1280,262,7499,26083,4879,0,2,8562,0,0,474,0,42,0,0,1,0,0,0,0,0,1,0,0,0,1
43,80379,564,2,21,12333,120,2,396,0,3,1,0,0,0,21,28,42049,924,252782,15019,6698,0,3,237763,0,0,292,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1
55,18455,635,3,31,20219,60,1,459,0,3,0,0,1,0,24,27,505,2375,96843,5236,1537,0,2,91607,0,0,519,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0
46,15000,576,1,21,17742,60,0,622,0,5,2,0,0,0,28,15,1715,4612,14370,7248,1250,0,6,7122,0,0,523,0,53,0,0,1,0,0,0,0,0,0,0,1,0,0
35,249518,543,1,11,9439,24,0,366,0,2,6,0,0,1,27,11,1707,11089,110511,1180,20793,0,4,109331,0,0,466,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
48,42586,584,2,25,10226,72,2,438,0,1,0,0,0,1,22,7,1541,169,50942,23294,3548,0,8,27648,0,0,263,0,63,0,0,0,1,0,0,0,1,0,0,0,1,0
66,136788,674,2,45,15999,48,0,298,0,1,0,0,0,0,18,22,2605,67,104078,24082,11399,0,3,79996,0,0,471,0,33,0,0,1,0,0,0,0,0,1,0,0,0,1
49,19967,600,3,29,14180,24,2,262,0,2,0,0,0,0,24,5,9416,397,260778,35093,1663,0,4,225685,0,0,696,0,46,0,0,0,1,0,1,0,0,0,0,0,0,0
28,63770,530,5,5,22161,48,2,536,0,2,0,0,1,0,14,9,2766,165,9648,33741,5314,0,4,3663,0,0,800,0,67,0,1,0,0,0,0,0,1,0,0,0,1,0
40,63247,521,3,15,25520,72,0,583,0,3,3,0,0,0,23,6,2946,1085,63016,32354,5270,0,5,30662,0,0,693,0,55,0,0,1,0,0,0,1,0,0,0,0,0,0
52,34093,581,1,27,17235,96,0,654,0,1,0,0,0,0,23,24,2060,251,139744,7141,2841,0,5,132603,0,0,388,0,47,0,0,1,0,0,0,0,0,0,0,1,0,0
28,69209,609,3,6,33287,96,0,593,0,3,2,0,0,0,28,6,7402,1971,106017,39938,5767,0,5,66079,0,0,803,0,54,0,0,1,0,0,0,0,0,1,0,0,0,0
18,32330,523,3,0,57780,120,1,891,0,2,1,0,1,1,19,16,11289,1892,185968,23118,2694,0,0,162850,0,0,1659,0,68,0,0,0,1,0,0,0,0,0,0,1,0,0
50,62621,618,4,27,27493,72,3,233,0,2,1,0,0,0,23,29,1329,1333,141939,5718,5218,0,4,136221,0,0,692,0,33,0,0,1,0,0,0,1,0,0,1,0,0,1
30,101360,454,3,9,49723,60,3,1114,0,1,0,0,0,0,22,25,2880,1815,26985,17028,8446,0,3,9957,0,0,1767,0,49,0,0,0,1,0,0,0,1,0,1,0,0,0
18,32211,505,2,0,30911,60,1,286,0,2,2,0,0,0,25,21,944,794,109420,40667,2684,0,3,68753,0,0,995,0,51,1,0,1,0,0,0,0,0,0,0,1,0,0
51,186259,555,4,32,30092,12,4,639,0,2,2,0,0,0,25,1,5237,1712,59601,69997,15521,0,6,3775,0,0,2871,0,45,0,0,1,0,0,0,0,0,0,0,1,0,1
44,59766,576,3,22,16662,84,0,657,0,4,1,0,0,0,27,11,2495,2790,80860,52429,4980,0,6,28431,0,0,459,0,53,0,0,0,1,0,0,0,1,0,1,0,0,0
46,17870,474,1,20,18047,96,1,704,0,1,1,0,0,0,22,6,5103,84,90088,44756,1489,0,6,45332,0,0,578,0,57,0,0,1,0,0,0,1,0,0,0,1,0,0
43,106844,531,4,21,24712,60,2,370,0,2,0,0,0,0,24,15,17351,2229,19580,17247,8903,0,1,2333,0,0,817,0,53,0,0,1,0,0,0,0,1,0,0,0,0,0
34,26397,539,1,9,31719,84,1,750,0,3,1,0,0,0,27,13,7926,2842,58874,6487,2199,0,2,52387,0,0,854,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0
43,52981,584,3,20,20213,48,2,287,0,1,4,0,0,0,24,12,7624,2944,48247,43744,4415,0,9,4503,0,0,633,0,54,0,0,1,0,0,0,0,0,0,1,0,0,0
37,28874,585,1,12,35639,72,1,189,0,3,0,0,0,0,17,16,5589,9889,196248,19458,2406,0,8,176790,0,0,929,0,52,0,0,1,0,0,0,0,0,0,0,1,0,0
35,43520,593,3,13,16954,96,5,276,0,4,0,0,0,0,32,18,3656,505,5314,45851,3626,0,4,8353,0,0,371,0,54,1,0,0,1,0,0,0,1,0,1,0,0,0
39,68604,610,4,14,45995,36,0,562,0,3,0,0,0,0,24,18,1223,2788,42603,21108,5717,0,2,21495,0,0,1755,0,50,0,1,0,1,0,0,1,0,0,0,1,0,0
60,51579,565,3,36,24869,48,0,483,0,3,2,0,0,0,26,15,9192,3456,18946,53247,4298,0,1,3858,0,0,797,0,55,0,0,1,0,0,0,0,1,0,0,0,1,0
44,36299,542,2,24,30155,36,2,746,0,1,0,0,0,0,19,2,1421,597,8428,97614,3024,0,3,2368,0,0,1135,0,54,0,0,0,1,0,0,0,0,0,0,0,1,0
35,44072,573,2,13,20387,36,3,351,0,2,0,0,0,0,18,11,7077,1562,24595,11344,3672,0,9,13251,0,0,747,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0
36,25229,627,3,15,18313,60,1,398,0,4,0,0,0,0,24,16,4282,2555,108607,56272,2102,0,4,52335,0,0,505,0,53,0,0,0,1,0,0,0,1,0,0,1,0,0
42,52773,608,3,20,11633,24,1,931,0,3,2,0,0,0,30,5,2028,954,65075,23190,4397,0,7,41885,0,0,579,0,55,0,0,1,0,0,0,1,0,0,0,0,0,0
46,34862,564,1,25,35232,60,1,591,0,4,1,0,0,0,32,24,987,1720,128049,2247,2905,0,4,125802,0,0,1033,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0
50,47268,656,3,26,56487,36,0,347,0,3,1,0,0,1,23,10,6777,293,406968,15826,3939,0,3,391142,0,0,2168,0,49,0,0,0,1,0,0,0,0,1,0,0,0,0
29,52831,568,3,7,20724,72,4,554,0,2,1,0,0,0,18,17,6184,5797,99449,6113,4402,0,4,93336,0,0,598,0,51,0,0,1,0,0,0,0,1,0,0,0,0,0
31,129493,619,4,11,19190,60,2,580,0,1,2,0,0,0,27,15,3391,654,7423,12790,10791,0,3,8078,0,0,544,0,40,0,0,1,0,0,0,0,1,0,0,1,0,1
39,101719,625,5,15,37373,12,1,258,0,2,0,0,0,0,25,7,1309,16073,119156,9853,8476,0,11,109303,0,0,3422,0,37,0,0,1,0,0,0,1,0,0,0,1,0,1
42,35129,563,1,20,15418,36,2,725,0,5,1,0,0,1,20,15,3949,2244,53394,2394,2927,0,5,51000,0,0,613,0,54,0,0,0,1,0,0,0,0,0,0,1,0,0
27,51496,464,3,7,7620,60,1,628,0,2,0,0,0,0,19,12,1338,2589,49284,104733,4291,0,9,6807,0,0,242,0,55,0,0,1,0,0,0,0,0,1,0,0,0,0
35,40701,619,4,13,32394,48,0,546,0,3,1,0,0,0,24,23,2681,45,54674,90110,3391,0,7,8809,0,0,1003,0,49,0,0,1,0,0,0,0,1,0,0,1,0,0
35,35011,594,3,15,41662,36,5,428,0,1,0,0,0,0,21,29,1477,3236,189795,16778,2917,0,6,173017,0,0,1585,0,56,0,0,0,1,0,0,1,0,0,1,0,0,0
35,45271,616,1,13,40099,60,5,1109,0,3,0,0,0,0,17,12,1979,626,108497,25827,3772,0,5,82670,0,0,1113,0,49,0,0,1,0,0,0,1,0,0,0,1,0,0
40,40539,540,4,17,22677,60,2,303,0,3,0,0,0,0,22,6,3570,2920,56969,3084,3378,0,8,53885,0,0,696,0,54,0,0,1,0,0,0,1,0,1,0,0,0,0
27,57461,551,2,7,25441,48,1,208,0,1,2,0,0,0,25,5,446,348,104311,40722,4788,0,2,63589,0,0,834,0,59,0,0,0,1,0,0,0,0,0,0,0,1,0
63,28495,619,1,39,15901,36,0,223,0,2,1,0,0,0,30,5,1655,366,43844,40523,2374,0,5,3321,0,0,615,0,59,0,0,0,1,0,0,0,0,0,1,0,0,0
37,61638,632,3,13,17294,60,0,877,0,2,3,0,0,0,30,21,4376,157,147528,15587,5136,0,5,131941,0,0,481,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0
58,28320,637,3,36,29549,48,2,315,0,4,0,0,0,0,27,9,8814,1909,39315,7935,2360,0,7,31380,0,0,896,0,54,0,0,0,1,0,0,0,0,1,0,0,0,0
34,63083,578,1,14,17909,60,0,527,0,2,1,0,0,0,23,16,8329,587,18866,41241,5256,0,7,5198,0,0,487,0,51,0,0,1,0,0,0,0,0,0,1,0,0,0
37,25803,602,5,12,17879,48,2,285,0,2,0,0,0,0,22,16,179,1348,26985,34633,2150,0,4,7973,0,0,572,0,48,0,0,0,1,0,0,0,1,0,0,0,1,0
47,15271,541,1,24,29908,48,3,256,0,3,1,0,0,0,19,20,3296,262,85327,10841,1272,0,5,74486,0,0,915,0,55,0,0,1,0,0,1,0,0,1,0,0,0,0
55,15508,597,2,32,11067,72,0,383,0,3,2,0,0,0,20,16,3455,1491,45826,54798,1292,0,4,1350,0,0,303,0,54,0,0,1,0,0,0,0,1,1,0,0,0,0
29,92068,588,4,3,20512,84,2,525,0,2,0,0,0,0,34,15,798,330,31330,8620,7672,0,4,22710,0,0,520,0,50,0,0,1,0,0,0,0,1,1,0,0,0,0
39,225011,629,2,17,36326,60,2,365,0,9,0,0,0,1,18,7,3104,1656,191577,24942,18750,0,6,166635,0,0,943,0,44,0,0,0,1,0,0,0,0,1,0,0,0,1
51,68064,641,2,28,18587,36,3,555,0,3,1,0,0,0,20,1,2727,513,74459,57595,5672,0,3,16864,0,0,679,0,53,0,0,0,1,0,0,0,1,0,0,1,0,0
32,54285,551,1,3,54048,84,0,818,0,6,1,0,0,0,18,18,8129,13455,46741,32717,4523,0,3,14024,0,0,1358,0,57,0,0,1,0,0,0,0,1,0,0,0,0,0
21,22658,557,2,0,37322,60,3,428,0,1,0,0,0,0,24,17,822,947,31551,77250,1888,0,5,8247,0,0,1149,0,51,0,0,1,0,0,0,1,0,0,0,1,0,0
36,88082,606,4,12,19195,60,1,996,0,5,0,0,1,0,23,21,3730,961,179218,9742,7340,0,6,169476,0,0,551,0,47,0,0,1,0,0,0,0,0,0,0,1,0,1
57,58446,535,4,39,43051,60,1,270,0,1,0,0,0,0,18,27,1374,787,83812,33653,4870,0,2,50159,0,0,1460,0,48,0,0,0,1,0,0,0,1,0,1,0,0,0
35,41467,533,2,11,23731,48,1,416,0,1,1,0,0,0,17,6,2944,4775,23885,13356,3455,0,3,10529,0,0,759,0,54,0,0,1,0,0,0,0,0,0,1,0,0,0
36,43998,546,5,13,26068,36,1,390,0,4,0,0,0,0,23,9,2554,503,264339,37342,3666,0,8,226997,0,0,1044,0,49,0,0,1,0,0,0,1,0,1,0,0,0,0
38,49821,500,4,16,16360,12,0,320,0,3,0,0,0,0,25,18,893,1475,167834,19463,4151,0,7,148371,0,0,1551,0,51,0,0,0,1,0,0,1,0,0,1,0,0,0
36,47138,588,1,12,23736,36,4,283,0,2,0,0,0,0,23,24,2201,2569,26974,60821,3928,0,4,3399,0,0,875,0,56,0,0,0,0,0,0,1,0,0,0,1,0,0
40,57616,643,4,18,13437,24,0,568,0,2,1,0,0,1,24,4,3474,2114,67740,47003,4801,0,7,20737,0,0,652,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0
46,49374,605,4,22,31582,96,4,246,0,2,2,0,0,0,17,5,2109,1657,200391,94291,4114,0,4,106100,0,0,834,0,46,0,0,0,1,0,0,0,0,1,0,0,0,0
25,24077,575,4,3,8556,48,3,478,0,3,0,0,0,1,28,14,5262,1528,123216,12848,2006,0,7,110368,0,0,267,0,54,0,0,0,1,0,0,0,0,1,0,0,0,0
52,30148,652,3,28,12866,24,3,547,0,2,0,0,0,0,13,26,326,2624,46895,5346,2512,0,5,41549,0,0,628,0,57,1,0,0,1,0,0,0,1,0,0,1,0,0
51,184200,606,3,31,26944,60,2,344,0,5,0,0,0,0,27,21,3785,18925,22710,8913,15350,0,8,13797,0,0,713,0,36,0,0,0,1,0,0,0,1,1,0,0,0,1
32,92644,509,3,11,25720,24,0,279,0,5,0,0,1,0,33,22,1322,476,35481,33680,7720,0,6,1801,0,0,1376,0,68,0,0,1,0,0,0,0,0,0,0,0,1,0
39,57811,575,1,19,13200,48,0,763,0,5,1,0,0,0,20,13,9484,2625,44709,73746,4817,0,6,8356,0,0,400,0,42,0,0,0,1,0,0,0,1,0,0,0,0,1
48,15000,616,3,26,20656,60,0,524,0,2,0,0,0,0,24,16,32397,468,32865,46118,1250,0,7,5888,0,0,552,0,48,0,0,1,0,0,0,0,1,1,0,0,0,0
48,52077,651,4,29,12817,60,1,571,0,2,0,0,0,0,28,24,2364,180,80612,10762,4339,0,10,69850,0,0,324,0,43,1,0,1,0,0,1,0,0,1,0,0,0,1
28,23400,468,1,4,34292,60,5,435,0,3,1,0,0,0,29,15,3776,1372,78503,31055,1950,0,6,47448,0,0,1188,0,52,0,0,0,1,0,0,1,0,0,0,0,1,0
18,68221,474,2,0,14071,12,4,1299,0,6,0,0,0,0,20,22,6515,1200,377977,43333,5685,0,3,334644,0,0,1319,0,41,0,0,0,0,0,0,0,1,0,0,0,0,1
18,54807,470,2,0,24023,24,3,237,0,4,2,0,0,0,25,6,1272,1400,144863,8734,4567,0,3,136129,0,0,1271,0,53,0,0,0,1,0,0,1,0,0,0,1,0,0
66,206739,595,1,40,26257,36,1,390,0,3,0,0,0,0,25,17,20301,1226,36951,20467,17228,0,7,16484,0,0,1006,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
41,44569,582,3,18,48398,60,1,177,0,5,1,0,0,0,20,23,15063,135,61959,20051,3714,0,10,41908,0,0,1426,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0
56,101995,594,3,35,16500,36,1,1005,0,4,0,0,0,0,20,11,5650,1238,35659,81701,8499,0,9,3559,0,0,612,0,38,0,0,1,0,0,0,0,0,1,0,0,0,1
39,29697,579,3,15,22351,48,0,424,0,1,1,0,0,0,33,29,6149,791,157583,35876,2474,0,6,121707,0,0,711,0,50,0,1,1,0,0,0,0,0,0,0,1,0,0
22,20482,545,3,1,5134,84,3,106,0,4,0,0,0,0,17,14,3464,8048,283769,22741,1706,0,4,261028,0,0,124,0,40,0,0,0,1,0,0,0,0,0,0,0,1,1
57,72539,647,3,32,19056,48,1,599,0,1,1,0,0,0,24,14,6034,2344,132600,60434,6044,0,6,72166,0,0,553,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
38,52775,483,4,14,16559,60,0,404,0,2,0,0,0,0,21,10,22259,332,40896,9108,4397,0,7,31788,0,0,530,0,50,0,0,0,1,0,0,0,0,0,1,0,0,0
56,43308,595,1,34,24397,36,2,587,0,2,2,0,0,0,18,11,2562,996,123554,76218,3609,0,3,47336,0,0,941,0,52,0,0,0,1,0,0,0,0,0,1,0,0,0
44,38812,622,4,21,25749,36,2,442,0,2,1,0,0,0,29,27,6545,5559,83412,38256,3234,0,5,45156,0,0,926,0,37,0,0,1,0,0,0,0,1,1,0,0,0,1
42,42699,570,3,19,29180,48,0,613,0,8,1,0,0,0,27,1,18624,639,22819,14080,3558,0,4,8739,0,0,915,0,55,0,0,0,0,0,0,0,1,1,0,0,0,0
37,15000,594,1,18,14167,36,1,470,0,2,0,0,0,0,39,22,729,334,77102,18806,1250,0,4,58296,0,0,509,0,51,0,0,0,0,1,0,0,0,0,1,0,0,0
63,49909,659,4,40,24140,60,1,238,0,6,1,0,0,1,19,22,475,421,86873,31826,4159,0,4,55047,0,0,672,0,56,1,0,1,0,0,0,0,0,0,0,1,0,0
34,29910,577,3,12,10394,24,2,279,0,1,0,0,0,0,28,13,4548,462,26486,11001,2492,0,8,15485,0,0,547,0,57,1,0,0,1,0,0,0,1,0,0,1,0,0
30,44916,611,5,10,23143,48,2,448,0,1,2,0,0,0,27,26,568,4955,47258,4253,3743,0,4,43005,0,0,737,0,51,0,0,1,0,0,0,0,1,0,0,0,0,0
18,53763,577,4,0,56355,60,2,844,0,2,0,0,1,0,31,25,930,374,25513,45930,4480,0,1,4126,0,0,1729,0,71,0,0,1,0,0,0,1,0,0,0,0,1,0
18,96188,589,3,0,18998,48,1,236,0,2,1,0,0,0,26,29,929,455,151277,5290,8015,0,2,145987,0,0,574,0,44,0,1,0,0,0,0,0,1,1,0,0,0,1
54,27795,615,2,30,30941,36,0,256,0,6,0,0,0,0,29,24,1703,246,29102,222460,2316,0,9,5101,0,0,1163,0,53,0,0,1,0,0,0,0,0,1,0,0,0,0
38,50531,620,2,18,18925,48,3,682,0,2,0,0,0,0,12,7,5368,1890,238823,15034,4210,0,1,223789,0,0,590,0,50,1,0,1,0,0,0,0,1,0,0,0,1,0
40,20405,559,1,15,32162,24,0,437,0,2,0,0,0,0,25,9,5408,1609,70853,41173,1700,0,5,29680,0,0,1652,1,56,0,0,0,1,0,0,0,0,0,1,0,0,0
35,40121,586,4,13,18142,48,0,442,0,1,0,0,1,0,24,28,5811,197,83369,16386,3343,0,2,66983,0,0,569,0,70,0,0,0,0,0,0,0,1,1,0,0,0,0
40,51669,620,3,18,16457,24,0,432,0,3,1,0,0,0,22,22,986,868,66653,5053,4305,0,3,61600,0,0,818,0,36,0,0,1,0,0,0,0,1,0,0,1,0,1
43,47851,627,1,22,22048,12,0,464,0,3,1,0,0,0,27,5,725,3369,82481,13211,3987,0,10,69270,0,0,1998,0,55,0,0,0,1,0,0,0,1,0,0,1,0,0
42,49736,527,3,19,38545,60,4,183,0,3,1,0,0,0,24,28,615,445,12481,43266,4144,0,3,10424,0,0,1137,0,50,0,0,1,0,0,1,0,0,0,0,0,0,0
37,84808,549,2,11,8973,84,0,202,0,2,1,0,0,0,32,23,2849,2794,27013,17155,7067,0,4,9858,0,0,219,0,41,0,0,1,0,0,0,0,0,0,0,1,0,1
32,33327,547,1,6,30303,108,1,756,0,3,1,0,0,0,21,24,3792,1441,31979,17956,2777,0,8,14023,0,0,832,0,51,0,0,1,0,0,0,0,0,0,0,1,0,0
44,69816,463,4,25,19737,24,2,586,0,7,0,0,0,0,17,15,4966,6595,30077,49009,5818,0,4,5286,0,0,1064,0,51,0,0,1,0,0,1,0,0,1,0,0,0,0
41,92572,590,3,19,20547,72,3,592,0,1,1,0,0,0,24,14,694,795,110554,33836,7714,0,9,76718,0,0,563,0,39,0,0,0,1,0,0,0,0,0,1,0,0,1
20,25531,445,3,0,41395,24,1,482,0,5,2,0,0,0,16,23,714,409,328423,4757,2127,0,8,323666,0,0,2278,1,49,0,1,0,1,0,0,0,1,0,1,0,0,0
44,22692,572,3,22,25434,36,1,1654,0,3,1,0,0,0,19,18,1810,588,93154,15491,1891,0,2,77663,0,0,946,1,56,0,0,0,1,0,1,0,0,0,0,0,0,0
57,57288,488,2,31,37671,60,4,406,0,2,0,0,0,0,24,29,534,1356,129324,33019,4774,0,9,96305,0,0,1108,0,50,0,0,1,0,0,1,0,0,0,0,1,0,0
35,63940,563,3,13,17067,36,1,587,0,3,0,0,0,0,26,24,517,417,29711,22724,5328,0,5,6987,0,0,680,0,49,0,0,0,1,0,0,1,0,0,0,1,0,0
44,39612,610,3,23,15354,48,0,962,0,5,0,0,0,0,25,5,13406,1221,58708,16967,3301,0,3,41741,0,0,472,0,50,0,0,0,1,0,0,0,1,0,1,0,0,0
47,47042,615,3,25,16109,24,4,514,0,2,0,0,0,0,22,18,9052,1516,42394,36974,3920,0,10,5420,0,0,792,0,50,0,0,0,1,0,0,1,0,0,0,0,0,0
47,89204,438,3,22,19049,96,0,352,0,3,3,0,0,1,32,2,1581,1122,28794,5941,7433,0,2,22853,0,0,554,0,61,0,0,1,0,0,0,1,0,0,0,0,1,0
50,165327,597,1,26,15661,72,3,493,0,1,1,0,0,1,22,9,2012,133,192862,121588,13777,0,7,71274,0,0,435,0,46,0,0,1,0,0,0,0,0,1,0,0,0,1
30,18618,525,2,9,20035,48,5,618,0,3,0,0,0,0,23,5,10914,1523,110010,56899,1551,0,3,53111,0,0,658,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0
28,29162,585,4,6,68840,24,3,185,0,3,2,0,0,0,17,19,3535,4075,45031,19658,2430,0,5,25373,0,0,3724,1,53,0,0,1,0,0,0,0,0,0,0,1,0,0
35,38705,604,3,12,26770,72,1,248,0,5,1,0,0,0,28,7,955,348,279417,62768,3225,0,4,216649,0,0,683,0,46,0,0,1,0,0,0,0,1,0,0,1,0,0
53,90354,651,4,26,26150,72,1,680,0,2,2,0,0,0,33,10,994,1265,15559,6710,7529,0,5,8849,0,0,616,0,34,0,0,0,1,0,0,0,0,0,0,1,0,1
45,91303,633,2,22,22326,72,0,477,0,1,0,0,0,0,22,22,1505,1606,52110,26939,7608,0,7,25171,0,0,597,0,48,1,0,0,0,0,0,0,0,1,0,0,0,0
18,54572,571,2,0,25452,36,1,231,0,4,4,0,0,1,20,4,2528,2081,110638,79084,4547,0,5,31554,0,0,983,0,60,0,0,0,1,0,0,0,1,0,0,1,0,0
45,79261,626,2,20,33452,36,2,339,0,4,3,0,0,0,23,22,2442,1896,87614,37535,6605,0,8,50079,0,0,1225,0,38,0,0,1,0,0,0,1,0,1,0,0,0,1
29,42100,573,2,9,25454,60,1,763,0,1,3,0,0,0,18,15,5861,965,13671,44357,3508,0,2,7963,0,0,775,0,56,1,0,1,0,0,0,0,1,1,0,0,0,0
47,15000,599,1,26,45967,60,0,323,0,2,1,0,0,1,18,13,1603,276,83224,2115,1250,0,6,81109,0,0,1344,1,57,0,0,0,1,0,0,0,1,0,0,1,0,0
37,38439,614,1,13,23888,72,0,441,0,6,0,0,0,0,22,13,4340,1200,97609,28855,3203,0,5,68754,0,0,685,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0
56,75638,600,1,34,13080,48,0,703,0,5,1,0,0,0,19,24,2679,1185,35052,533472,6303,0,2,3482,0,0,396,0,36,0,0,1,0,0,1,0,0,0,0,1,0,1
39,56490,609,3,15,13277,60,0,117,0,4,1,0,0,0,27,25,2078,1720,30063,7859,4707,0,2,22204,0,0,362,0,37,0,0,1,0,0,0,0,1,0,0,1,0,1
32,45250,457,1,7,28431,72,2,292,0,3,6,0,0,1,22,11,480,1633,34630,4665,3770,0,9,29965,0,0,913,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0
35,42431,611,3,15,24939,24,4,199,0,1,1,0,0,1,20,29,3376,926,100049,13097,1804,0,4,86952,0,0,1221,0,51,0,0,1,0,0,0,0,0,0,1,0,0,0
68,105062,667,4,47,16555,24,1,408,0,2,0,0,0,0,20,26,2399,1672,540557,8802,8755,0,3,531755,0,0,806,0,32,0,0,1,0,0,0,0,0,0,0,0,0,1
33,108736,624,3,11,20496,36,4,449,0,4,1,0,0,0,25,1,7118,641,66839,15481,9061,0,1,51358,0,0,786,0,45,1,0,1,0,0,0,1,0,1,0,0,0,1
23,50758,442,2,0,18951,48,0,414,0,2,1,0,0,0,28,15,895,824,37763,34697,4229,0,7,3066,0,0,631,0,53,0,0,0,1,0,1,0,0,0,0,1,0,0
55,23696,593,2,34,19810,72,2,511,0,4,1,0,0,0,29,11,3154,103,91605,50830,1974,0,6,40775,0,0,510,0,55,0,0,1,0,0,0,0,0,0,0,1,0,0
36,125691,582,1,14,9904,48,3,349,0,3,0,0,0,0,21,2,3502,810,101867,8973,10474,0,4,92894,0,0,297,0,44,0,0,1,0,0,0,0,0,1,0,0,0,1
57,116188,616,3,34,7178,120,3,414,0,2,0,0,0,0,22,2,4802,1588,10616,4886,9682,0,5,5730,0,0,150,0,49,0,1,0,1,0,0,0,1,1,0,0,0,1
32,46223,557,4,11,14318,36,3,641,0,1,1,0,0,0,31,21,3005,2785,247983,15864,3851,0,9,232119,0,0,555,0,36,0,0,0,1,0,0,1,0,0,0,1,0,1
24,31087,582,1,0,29006,72,1,577,0,4,1,0,0,0,25,27,1693,1759,22278,65007,2590,0,3,3584,0,0,817,0,59,0,0,0,0,1,0,0,1,1,0,0,0,0
40,19322,612,1,16,36148,60,4,192,0,4,0,0,0,0,31,17,7516,2667,19817,41937,1610,0,1,7488,0,0,1021,0,56,0,0,1,0,0,0,0,0,0,1,0,0,0
